planName, telemetryRowIndex, microsecondsSinceGpsEpoch, wattsPerM2, wavelength
DownScan, 29661, 943414332850000.2, 0.001557379993041585, 178.145
DownScan, 29350, 943413788600000.2, 0.001508900726133209, 178.155
DownScan, 29449, 943413961850000.2, 0.0014469879261159208, 178.17
DownScan, 29576, 943414184100000.2, 0.0014481729777532076, 178.17
DownScan, 29567, 943414168350000.2, 0.0014319073246525551, 178.175
DownScan, 29338, 943413767600000.2, 0.001401417961545365, 178.19
DownScan, 29565, 943414164850000.2, 0.0014018278651638484, 178.19
DownScan, 29581, 943414192850000.2, 0.001402522865136797, 178.19
DownScan, 29339, 943413769350000.2, 0.0014194920324241969, 178.215
DownScan, 29453, 943413968850000.2, 0.0014305771050346732, 178.22
DownScan, 29448, 943413960100000.2, 0.001452941895338472, 178.23
DownScan, 29571, 943414175350000.2, 0.0014759730745644076, 178.255
DownScan, 29574, 943414180600000.2, 0.0014762010178998638, 178.255
DownScan, 29468, 943413995100000.2, 0.0014666690711658767, 178.27
DownScan, 29343, 943413776350000.2, 0.0015110305747950276, 178.315
DownScan, 29443, 943413951350000.2, 0.0015094578359055686, 178.315
DownScan, 29424, 943413918100000.2, 0.0016614024486986683, 178.365
DownScan, 29477, 943414010850000.2, 0.0016611542401864542, 178.365
DownScan, 29737, 943414465850000.2, 0.0016617552570183415, 178.365
DownScan, 29870, 943414698600000.2, 0.0016618097261094666, 178.365
DownScan, 29896, 943414744100000.2, 0.0016632590129519265, 178.375
DownScan, 29869, 943414696850000.2, 0.0016428423788849658, 178.39
DownScan, 29668, 943414345100000.2, 0.0016330868211700091, 178.395
DownScan, 29487, 943414028350000.2, 0.001567183424533642, 178.43
DownScan, 29422, 943413914600000.2, 0.001578850823402062, 178.465
DownScan, 29604, 943414233100000.2, 0.0015789540487669417, 178.465
DownScan, 29655, 943414322350000.2, 0.0016017281639238918, 178.49
DownScan, 29479, 943414014350000.2, 0.001595640047397391, 178.505
DownScan, 29605, 943414234850000.2, 0.0015835802684974498, 178.52
DownScan, 29829, 943414626850000.2, 0.001583578707288271, 178.52
DownScan, 29676, 943414359100000.2, 0.0016422298281627986, 178.585
DownScan, 29826, 943414621600000.2, 0.0016423885691179952, 178.585
DownScan, 29678, 943414362600000.2, 0.0016741642373039073, 178.6
DownScan, 29738, 943414467600000.2, 0.001674005416970894, 178.6
DownScan, 29476, 943414009100000.2, 0.001680955049011753, 178.62
DownScan, 29827, 943414623350000.2, 0.0016212073160422977, 178.645
DownScan, 29656, 943414324100000.2, 0.0015796169678153158, 178.655
DownScan, 29480, 943414016100000.2, 0.0015580239749930272, 178.66
DownScan, 29587, 943414203350000.2, 0.0015201206468128535, 178.67
DownScan, 29598, 943414222600000.2, 0.001520915274852981, 178.67
DownScan, 29849, 943414661850000.2, 0.0015196916226046728, 178.67
DownScan, 29444, 943413953100000.2, 0.0014933427122657546, 178.685
DownScan, 29483, 943414021350000.2, 0.001493285622206296, 178.685
DownScan, 29853, 943414668850000.2, 0.001493191878266482, 178.685
DownScan, 29469, 943413996850000.2, 0.00150279697647001, 178.695
DownScan, 29482, 943414019600000.2, 0.001502947376704081, 178.695
DownScan, 29657, 943414325850000.2, 0.001564994280996025, 178.72
DownScan, 29832, 943414632100000.2, 0.0015647319523720983, 178.72
DownScan, 29606, 943414236600000.2, 0.0015954253200008656, 178.745
DownScan, 29665, 943414339850000.2, 0.001614258827872428, 178.775
DownScan, 29607, 943414238350000.2, 0.0016105793134233118, 178.8
DownScan, 29543, 943414126350000.2, 0.0016025492113661075, 178.805
DownScan, 29603, 943414231350000.2, 0.0015703158087103405, 178.82
DownScan, 29839, 943414644350000.2, 0.0015598564288835564, 178.825
DownScan, 29470, 943413998600000.2, 0.00154306184021426, 178.84
DownScan, 29843, 943414651350000.2, 0.0015435934462501094, 178.84
DownScan, 29348, 943413785100000.2, 0.0015466874953539047, 178.845
DownScan, 29346, 943413781600000.2, 0.0015523459559247503, 178.85
DownScan, 29841, 943414647850000.2, 0.001552390167639787, 178.85
